"","playerId","rec","recYds","recTds","fumbles","analyst","player","position","games","rushAtt","rushYds","rushTds","rush40","rec40","returnYds","returnTds","twoPts"
"1",324,3.7,37.6,0.1,0,-1,"Jacob Tamme","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2",1060,4.1,49.9,0.4,0,-1,"Gary Barnidge","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3",1062,3.7,27.3,0.2,0,-1,"Martellus Bennett","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4",71255,0,0,0,0,-1,"Chase Coffman","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5",71265,2.3,29.2,0.1,0.1,-1,"Jared Cook","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6",71435,0.2,1.4,0,0,-1,"John Phillips","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7",79589,0.1,0.5,0,0,-1,"David Johnson","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8",89766,1.6,15.4,0.1,0,-1,"Brandon Myers","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9",238457,2.9,33,0.3,0,-1,"Zach Miller","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10",497224,1.5,16,0.1,0,-1,"Ed Dickson","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11",497226,0.3,3.6,0,0,-1,"Jim Dray","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12",497236,3,29.8,0.2,0.1,-1,"Jimmy Graham","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13",497238,2.4,24.8,0.2,0,-1,"Jermaine Gresham","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",497240,5.3,71.6,0.7,0,-1,"Rob Gronkowski","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15",497242,0.6,6.1,0,0,-1,"Clay Harbor","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",497254,3.3,36.4,0.2,0,-1,"Dennis Pitta","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",497256,0,0,0,0,-1,"Tony Moeaki","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",2495139,3.4,44.4,0.2,0,-1,"Charles Clay","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19",2495187,1.6,12.6,0.1,0,-1,"Lance Kendricks","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",2495234,0.4,2.3,0,0,-1,"Luke Stocker","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",2495267,2,21,0.1,0,-1,"Jordan Cameron","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2495288,2.9,29.3,0.3,0,-1,"Virgil Green","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2495347,1.1,10.9,0.1,0,-1,"Lee Smith","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2495353,3.5,39.6,0.4,0,-1,"Julius Thomas","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2495438,2.4,27.3,0.3,0,-1,"Kyle Rudolph","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26",2495700,5.4,70.2,0.4,0,-1,"Greg Olsen","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27",2495826,1.9,20.8,0.1,0,-1,"Vernon Davis","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28",2495835,0.2,2.7,0,0,-1,"Anthony Fasano","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29",2495888,1.6,21.3,0.1,0,-1,"Marcedes Lewis","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30",2495966,5.1,61.2,0.3,0,-1,"Delanie Walker","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31",2505299,4.7,51,0.5,0,-1,"Antonio Gates","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32",2505629,4.6,48.6,0.3,0.1,-1,"Jason Witten","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33",2507218,1.5,18.4,0.1,0,-1,"Brent Celek","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34",2507486,1.8,17.4,0.1,0,-1,"Kellen Davis","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35",2507828,0,0,0,0,-1,"Logan Paulsen","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36",2508112,0,0,0,0,-1,"Rob Housler","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37",2532835,0.3,3.5,0.1,0,-1,"Rhett Ellison","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38",2532838,4.9,53.6,0.3,0,-1,"Coby Fleener","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",2533046,2.7,24.1,0.2,0,-1,"Dwayne Allen","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",2533047,0,0,0,0,-1,"Orson Charles","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",2533353,0.1,0.4,0,0,-1,"Cory Harkey","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",2534820,2.6,26.2,0.3,0,-1,"Garrett Celek","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",2535535,0,0,0,0,-1,"Phillip Supernaw","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44",2535943,0,0,0,0,-1,"Sean McGrath","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",2537933,2.9,29.3,0.4,0.1,-1,"Larry Donnell","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46",2539645,0.1,0.6,0,0,-1,"Brandon Williams","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47",2539995,0.4,3.7,0,0,-1,"Mychal Rivera","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48",2540160,6.2,64.2,0.6,0.1,-1,"Jordan Reed","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49",2540200,0.4,3.5,0,0,-1,"Dion Sims","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50",2540203,0.3,2.4,0,0,-1,"Levine Toilolo","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51",2540211,1.6,16.6,0.2,0.2,-1,"Gavin Escobar","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52",2540215,2.4,21,0.2,0,-1,"Vance McDonald","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53",2540232,2.1,18.9,0.2,0,-1,"Jack Doyle","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54",2540258,4.4,49.4,0.2,0.2,-1,"Travis Kelce","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55",2540259,0.2,2.3,0,0,-1,"MarQueis Gray","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56",2540928,0.5,6.4,0.1,0,-1,"Darren Fells","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57",2541096,0,0,0,0,-1,"Ifeanyi Momah","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58",2541187,1.8,15.7,0.1,0,-1,"Demetrius Harris","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59",2541199,2,24.1,0.1,0,-1,"Luke Willson","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60",2541316,1.8,19.4,0.1,0,-1,"Ryan Griffin","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61",2541834,0.3,2.8,0,0,-1,"Josh Hill","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62",2543466,3.4,41.2,0.4,0,-1,"Eric Ebron","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63",2543481,0.9,9.3,0.1,0,-1,"Jace Amaro","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64",2543628,0.2,1.5,0.1,0,-1,"Troy Niklas","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65",2543683,1.5,22.1,0.2,0,-1,"Austin Seferian-Jenkins","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66",2543721,1.4,14.1,0.1,0.1,-1,"C.J. Fiedorowicz","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67",2543794,1.1,13.3,0.1,0,-1,"Crockett Gillmore","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68",2550284,1.8,17,0.1,0,-1,"Trey Burton","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69",2550355,0,0,0,0,-1,"Nic Jacobs","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70",2550356,0,0,0,0,-1,"Marcel Jensen","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2550454,0,0,0,0,-1,"Asante Cleveland","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2550656,1.9,23.5,0.2,0,-1,"Cameron Brate","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2551359,0,0,0,0,-1,"Jerome Cunningham","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2552397,3.1,34.8,0.3,0,-1,"Clive Walford","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75",2552399,1.1,11,0.1,0,-1,"Jeff Heuerman","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76",2552401,0.3,3,0,0,-1,"MyCole Pruitt","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77",2552403,0.2,2.9,0,0,-1,"Nick OLeary","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78",2552468,0.7,6.5,0,0,-1,"Maxx Williams","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79",2552478,0.4,4,0,0,-1,"Blake Bell","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80",2552559,2.8,32.1,0.2,0,-1,"C.J. Uzomah","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2552586,1.6,17.5,0.1,0,-1,"Tyler Kroft","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82",2552633,3.3,30.3,0.2,0,-1,"Jesse James","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2552660,0.2,2.1,0,0,-1,"Randall Telfer","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2553318,0.3,3,0,0,-1,"James OShaughnessy","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2553454,1.1,11,0.1,0,-1,"Geoff Swaim","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2553552,0,0,0,0,-1,"Khari Lee","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2553773,0,0,0,0,-1,"Mitchell Henry","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2553830,2.4,26.4,0.1,0.1,-1,"Will Tye","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2553840,0,0,0,0,-1,"Brian Parker","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90",2555289,0.3,2.4,0,0,-1,"Nick Vannett","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91",2555306,0.2,2,0,0,-1,"David Morgan","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92",2555311,0,0,0,0,-1,"Jerell Adams","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93",2555341,2.7,24.1,0.2,0,-1,"Hunter Henry","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94",2555364,0.9,7.5,0,0,-1,"Tyler Higbee","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95",2555415,1.7,16.2,0.1,0,-1,"Austin Hooper","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96",2555486,0.2,1.6,0,0,-1,"Temarrick Hemingway","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97",2556463,1.7,15.7,0.1,0,-1,"Stephen Anderson","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98",2556708,0,0,0,0,-1,"Cole Wick","TE",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99",324,2.4,26.3,0.1,0,3,"Jacob Tamme","TE",1,0,0,0,0,0.1,0,0,0
"100",1060,3.8,46,0.3,0,3,"Gary Barnidge","TE",1,0,0,0,0,0.1,0,0,0
"101",1062,3.8,37.1,0.3,0,3,"Martellus Bennett","TE",1,0,0,0,0,0.1,0,0,0
"102",1992,0,0,0,0,3,"Craig Stevens","TE",NA,0,0,0,0,0,0,0,0
"103",71255,0,0,0,0,3,"Chase Coffman","TE",NA,0,0,0,0,0,0,0,0
"104",71265,3.1,36.6,0.3,0,3,"Jared Cook","TE",1,0,0,0,0,0.1,0,0,0
"105",71431,0,0,0,0,3,"Brandon Pettigrew","TE",NA,0,0,0,0,0,0,0,0
"106",71435,0.2,1.9,0,0,3,"John Phillips","TE",1,0,0,0,0,0,0,0,0
"107",79589,0.4,3,0,0,3,"David Johnson","TE",1,0,0,0,0,0,0,0,0
"108",79625,0,0,0,0,3,"Bear Pascoe","TE",NA,0,0,0,0,0,0,0,0
"109",89766,0,0,0,0,3,"Brandon Myers","TE",NA,0,0,0,0,0,0,0,0
"110",238457,3.8,43.1,0.3,0,3,"Zach Miller","TE",1,0,0,0,0,0.2,0,0,0
"111",497224,1,10.6,0.1,0,3,"Ed Dickson","TE",1,0,0,0,0,0,0,0,0
"112",497226,0.6,3.8,0,0,3,"Jim Dray","TE",1,0,0,0,0,0,0,0,0
"113",497234,0,0,0,0,3,"Garrett Graham","TE",NA,0,0,0,0,0,0,0,0
"114",497236,3.3,40.5,0.3,0,3,"Jimmy Graham","TE",1,0,0,0,0,0.1,0,0,0
"115",497238,1.1,11.7,0.1,0,3,"Jermaine Gresham","TE",1,0,0,0,0,0,0,0,0
"116",497240,5.1,65.9,0.5,0,3,"Rob Gronkowski","TE",1,0,0,0,0,0.2,0,0,0
"117",497242,0,0,0,0,3,"Clay Harbor","TE",NA,0,0,0,0,0,0,0,0
"118",497246,0.6,6,0,0,3,"Michael Hoomanawanui","TE",1,0,0,0,0,0,0,0,0
"119",497250,0,0,0,0,3,"Anthony McCoy","TE",NA,0,0,0,0,0,0,0,0
"120",497254,3,32.5,0.3,0,3,"Dennis Pitta","TE",1,0,0,0,0,0.1,0,0,0
"121",497256,0,0,0,0,3,"Tony Moeaki","TE",NA,0,0,0,0,0,0,0,0
"122",497258,0,0,0,0,3,"Andrew Quarless","TE",NA,0,0,0,0,0,0,0,0
"123",2495139,3.5,35.1,0.2,0,3,"Charles Clay","TE",1,0,0,0,0,0.1,0,0,0
"124",2495187,2.5,25.5,0.1,0,3,"Lance Kendricks","TE",1,0,0,0,0,0,0,0,0
"125",2495211,0.2,2.2,0,0,3,"Niles Paul","TE",1,0,0,0,0,0,0,0,0
"126",2495234,0.2,1.9,0,0,3,"Luke Stocker","TE",1,0,0,0,0,0,0,0,0
"127",2495267,3.1,38.5,0.3,0,3,"Jordan Cameron","TE",1,0,0,0,0,0,0,0,0
"128",2495288,3.4,27.1,0.1,0,3,"Virgil Green","TE",1,0,0,0,0,0.1,0,0,0
"129",2495347,0.3,2.7,0,0,3,"Lee Smith","TE",1,0,0,0,0,0,0,0,0
"130",2495353,3.6,45.9,0.4,0,3,"Julius Thomas","TE",1,0,0,0,0,0.1,0,0,0
"131",2495438,3.3,32.3,0.2,0,3,"Kyle Rudolph","TE",1,0,0,0,0,0.1,0,0,0
"132",2495573,0,0,0,0,3,"Scott Chandler","TE",NA,0,0,0,0,0,0,0,0
"133",2495620,0,0,0,0,3,"Clark Harris","TE",NA,0,0,0,0,0,0,0,0
"134",2495700,4.5,67.9,0.5,0,3,"Greg Olsen","TE",1,0,0,0,0,0.3,0,0,0
"135",2495825,0,0,0,0,3,"Owen Daniels","TE",NA,0,0,0,0,0,0,0,0
"136",2495826,0.5,4.7,0,0,3,"Vernon Davis","TE",1,0,0,0,0,0,0,0,0
"137",2495835,0.6,6.3,0.1,0,3,"Anthony Fasano","TE",1,0,0,0,0,0,0,0,0
"138",2495888,0.6,7.2,0.1,0,3,"Marcedes Lewis","TE",1,0,0,0,0,0,0,0,0
"139",2495966,4.4,57.9,0.4,0,3,"Delanie Walker","TE",1,0,0,0,0,0.2,0,0,0
"140",2505299,3.9,49,0.3,0,3,"Antonio Gates","TE",1,0,0,0,0,0.2,0,0,0
"141",2505629,4.1,39,0.3,0,3,"Jason Witten","TE",1,0,0,0,0,0.1,0,0,0
"142",2506122,0,0,0,0,3,"Benjamin Watson","TE",NA,0,0,0,0,0,0,0,0
"143",2506619,0.3,4.2,0,0,3,"Daniel Fells","TE",1,0,0,0,0,0,0,0,0
"144",2507182,0,0,0,0,3,"Matt Spaeth","TE",NA,0,0,0,0,0,0,0,0
"145",2507218,4.3,39.9,0.3,0,3,"Brent Celek","TE",1,0,0,0,0,0.1,0,0,0
"146",2507405,0,0,0,0,3,"Matthew Mulligan","TE",NA,0,0,0,0,0,0,0,0
"147",2507486,1.4,9.1,0.1,0,3,"Kellen Davis","TE",1,0,0,0,0,0,0,0,0
"148",2507828,0,0,0,0,3,"Logan Paulsen","TE",NA,0,0,0,0,0,0,0,0
"149",2507883,0.2,2.2,0,0,3,"Jeff Cumberland","TE",1,0,0,0,0,0,0,0,0
"150",2508112,0,0,0,0,3,"Rob Housler","TE",NA,0,0,0,0,0,0,0,0
"151",2532835,0.4,4.3,0,0,3,"Rhett Ellison","TE",1,0,0,0,0,0,0,0,0
"152",2532838,4.3,52.9,0.4,0,3,"Coby Fleener","TE",1,0,0,0,0,0.1,0,0,0
"153",2532853,0,0,0,0,3,"Ladarius Green","TE",NA,0,0,0,0,0,0,0,0
"154",2533028,0.6,6.2,0.1,0,3,"James Hanna","TE",1,0,0,0,0,0,0,0,0
"155",2533046,3.3,36.9,0.3,0,3,"Dwayne Allen","TE",1,0,0,0,0,0,0,0,0
"156",2533047,0,0,0,0,3,"Orson Charles","TE",NA,0,0,0,0,0,0,0,0
"157",2533353,0,0,0,0,3,"Cory Harkey","TE",NA,0,0,0,0,0,0,0,0
"158",2534241,0,0,0,0,3,"Derek Carrier","TE",NA,0,0,0,0,0,0,0,0
"159",2534244,0,0,0,0,3,"Chase Ford","TE",NA,0,0,0,0,0,0,0,0
"160",2534820,1.4,12.7,0.1,0,3,"Garrett Celek","TE",1,0,0,0,0,0,0,0,0
"161",2535535,0,0,0,0,3,"Phillip Supernaw","TE",NA,0,0,0,0,0,0,0,0
"162",2535943,0,0,0,0,3,"Sean McGrath","TE",NA,0,0,0,0,0,0,0,0
"163",2536071,0,0,0,0,3,"Cooper Helfet","TE",NA,0,0,0,0,0,0,0,0
"164",2536342,0.5,4.4,0,0,3,"Brandon Bostick","TE",1,0,0,0,0,0,0,0,0
"165",2537933,1.8,19.1,0.2,0,3,"Larry Donnell","TE",1,0,0,0,0,0,0,0,0
"166",2539197,0,0,0,0,3,"Michael Williams","TE",NA,0,0,0,0,0,0,0,0
"167",2539202,0,0,0,0,3,"Chris Gragg","TE",NA,0,0,0,0,0,0,0,0
"168",2539208,0,0,0,0,3,"Chris Pantale","TE",NA,0,0,0,0,0,0,0,0
"169",2539283,0,0,0,0,3,"Jake Stoneburner","TE",NA,0,0,0,0,0,0,0,0
"170",2539645,0.2,1.9,0,0,3,"Brandon Williams","TE",1,0,0,0,0,0,0,0,0
"171",2539995,1.6,15.2,0.1,0,3,"Mychal Rivera","TE",1,0,0,0,0,0,0,0,0
"172",2540148,0,0,0,0,3,"Tyler Eifert","TE",NA,0,0,0,0,0,0,0,0
"173",2540158,0,0,0,0,3,"Zach Ertz","TE",1,0,0,0,0,0,0,0,0
"174",2540160,5.6,62.5,0.5,0,3,"Jordan Reed","TE",1,0,0,0,0,0.2,0,0,0
"175",2540200,0.5,4.9,0,0,3,"Dion Sims","TE",1,0,0,0,0,0,0,0,0
"176",2540203,0,0,0,0,3,"Levine Toilolo","TE",NA,0,0,0,0,0,0,0,0
"177",2540211,0.6,4.6,0.1,0,3,"Gavin Escobar","TE",1,0,0,0,0,0,0,0,0
"178",2540215,2.7,26.8,0.2,0,3,"Vance McDonald","TE",1,0,0,0,0,0,0,0,0
"179",2540232,1.1,11.3,0.1,0,3,"Jack Doyle","TE",1,0,0,0,0,0,0,0,0
"180",2540257,0,0,0,0,3,"Justice Cunningham","TE",NA,0,0,0,0,0,0,0,0
"181",2540258,4.3,47.8,0.2,0,3,"Travis Kelce","TE",1,0,0,0,0,0.1,0,0,0
"182",2540259,0,0,0,0,3,"MarQueis Gray","TE",NA,0,0,0,0,0,0,0,0
"183",2540928,1.5,16.3,0.2,0,3,"Darren Fells","TE",1,0,0,0,0,0.1,0,0,0
"184",2541096,0,0,0,0,3,"Ifeanyi Momah","TE",NA,0,0,0,0,0,0,0,0
"185",2541151,0,0,0,0,3,"Zach Sudfeld","TE",NA,0,0,0,0,0,0,0,0
"186",2541187,0.3,2.6,0,0,3,"Demetrius Harris","TE",1,0,0,0,0,0,0,0,0
"187",2541199,0.9,10.3,0.1,0,3,"Luke Willson","TE",1,0,0,0,0,0,0,0,0
"188",2541316,2.2,20.9,0.2,0,3,"Ryan Griffin","TE",1,0,0,0,0,0,0,0,0
"189",2541768,0.2,2.2,0,0,3,"Tim Wright","TE",1,0,0,0,0,0,0,0,0
"190",2541834,0.9,7.9,0.1,0,3,"Josh Hill","TE",1,0,0,0,0,0,0,0,0
"191",2543466,4,48.1,0.4,0,3,"Eric Ebron","TE",1,0,0,0,0,0.2,0,0,0
"192",2543481,0.2,2.2,0,0,3,"Jace Amaro","TE",1,0,0,0,0,0,0,0,0
"193",2543628,0.3,3.6,0,0,3,"Troy Niklas","TE",1,0,0,0,0,0,0,0,0
"194",2543683,1.6,20.8,0.1,0,3,"Austin Seferian-Jenkins","TE",1,0,0,0,0,0,0,0,0
"195",2543721,1,8.1,0.1,0,3,"C.J. Fiedorowicz","TE",1,0,0,0,0,0,0,0,0
"196",2543794,1.9,24.1,0.2,0,3,"Crockett Gillmore","TE",1,0,0,0,0,0.1,0,0,0
"197",2550243,0.3,3.3,0,0,3,"Justin Perillo","TE",1,0,0,0,0,0,0,0,0
"198",2550278,0,0,0,0,3,"Blake Annen","TE",NA,0,0,0,0,0,0,0,0
"199",2550284,1.9,22.9,0.2,0,3,"Trey Burton","TE",1,0,0,0,0,0.1,0,0,0
"200",2550313,1.2,12.4,0.1,0,3,"Richard Rodgers","TE",1,0,0,0,0,0,0,0,0
"201",2550355,0,0,0,0,3,"Nic Jacobs","TE",NA,0,0,0,0,0,0,0,0
"202",2550356,0,0,0,0,3,"Marcel Jensen","TE",NA,0,0,0,0,0,0,0,0
"203",2550405,0.2,1.6,0,0,3,"Erik Swoope","TE",1,0,0,0,0,0,0,0,0
"204",2550454,0.3,1.7,0,0,3,"Asante Cleveland","TE",1,0,0,0,0,0,0,0,0
"205",2550521,0.4,4.3,0,0,3,"Xavier Grimble","TE",1,0,0,0,0,0,0,0,0
"206",2550656,2.1,24.5,0.1,0,3,"Cameron Brate","TE",1,0,0,0,0,0.1,0,0,0
"207",2551359,0,0,0,0,3,"Jerome Cunningham","TE",NA,0,0,0,0,0,0,0,0
"208",2552396,0,0,0,0,3,"Ben Koyack","TE",NA,0,0,0,0,0,0,0,0
"209",2552397,2.9,32.1,0.3,0,3,"Clive Walford","TE",1,0,0,0,0,0,0,0,0
"210",2552399,1.4,12,0.1,0,3,"Jeff Heuerman","TE",1,0,0,0,0,0,0,0,0
"211",2552401,1,10.4,0.1,0,3,"MyCole Pruitt","TE",1,0,0,0,0,0,0,0,0
"212",2552402,0,0,0,0,3,"Nick Boyle","TE",NA,0,0,0,0,0,0,0,0
"213",2552403,0.2,2,0,0,3,"Nick OLeary","TE",1,0,0,0,0,0,0,0,0
"214",2552462,0,0,0,0,3,"Gerald Christian","TE",NA,0,0,0,0,0,0,0,0
